	S25	S1	S110	S22	S9	S50	S24	S26	S27	S62	S11	S85	S61	S63	S54	S101	S19	S99	S30	S47	S87	S38	S91	S56	S51	S98	S109	S14	S16	S43	S112	S100	S96	S65	S106	S39	S67	S57	S32	S46	S77	S36	S10	S55	S37	S12	S40	S35	S48	S94	S34	S64	S93	S72	S111	S2	S88	S108	S95	S89	S83	S60	S97	S20	S6	S69	S42	S13	S68	S18	S49	S7	S80	S15	S76	S74	S107	S17	S102	S92	S81	S105	S29	S70	S59	S104	S23	S75	S41	S53	S52	S113	S58	S73	S90	S33	S8	S103	S31	S82	S3	S4	S66	S5	S79	S21	S84	S78	S71	S28	S44	S45	S86
S16	0.611577444185	0.601713104134	0.615909872344	0.716124080148	0.5924789617	0.694360168745	0.783858020556	0.697147735642	0.678480281347	0.715599800472	0.665170613186	0.772896955859	0.75192780226	0.761005136117	0.798566210367	0.833391074746	0.615337687555	0.653073857795	0.673263672452	0.632497527236	0.731733274303	0.761875372477	0.703530756338	0.834539100806	0.622739387596	0.685256694789	0.666130785712	0.764917230839	0.0	0.497530427195	0.843418858391	0.717102962958	0.660356821199	0.654082120051	0.737074774112	0.687593167076	0.697385440259	0.700168143238	0.406729326523	0.748775126925	0.721745515648	0.750377861643	0.712906830688	0.715175374685	0.756500933475	0.655929478064	0.632779270295	0.796322864684	0.69454111939	0.692713752569	0.600046848375	0.745560511877	0.765047767674	0.745487087701	0.677383159333	0.669690529856	0.62353909094	0.659812420214	0.762851697904	0.781664919219	0.706067462608	0.839928059726	0.753840017956	0.683700574332	0.569322699326	0.744619944338	0.709342895389	0.645705380743	0.711829916999	0.623602651504	0.707431594543	0.733503392482	0.713670464163	0.603002802314	0.710814365679	0.79098041452	0.674266625697	0.738016552448	0.763183529705	0.6790915162	0.597972666672	0.772362186053	0.666332437172	0.71252129052	0.756722236875	0.749370378669	0.77700139822	0.725174252151	0.777266226792	0.70526128592	0.782951145119	0.733729240755	0.774581851065	0.684415746972	0.718997184935	0.593080770257	0.671385418943	0.806750805906	0.61126346191	0.734326430887	0.632842562783	0.614854028646	0.740459004186	0.561912484026	0.700605665614	0.760742364921	0.732705185705	0.726676133855	0.735200606713	0.64045335344	0.636208538446	0.6932996182	0.759673965242
S43	0.533810366075	0.464572337147	0.492790470577	0.682458635395	0.517961116752	0.658579905253	0.747172473751	0.644920676392	0.527140130537	0.668120638228	0.526269175272	0.672942476072	0.65801328773	0.713790455114	0.740328086096	0.76018579108	0.552178013011	0.555909013791	0.483015603233	0.516199177496	0.608102472077	0.658289087864	0.585844808648	0.777071309463	0.479253182339	0.605230387881	0.536857230445	0.647394195323	0.497530427195	0.0	0.791967751477	0.711207608756	0.671564484635	0.545237895858	0.667102363586	0.585868177616	0.692298901689	0.580992888837	0.50717511655	0.703192233358	0.634622936399	0.626236472135	0.570694144967	0.622970173499	0.685304441922	0.49706206285	0.488800224801	0.692859377867	0.586143782341	0.660410477294	0.554147945137	0.639041830379	0.68484113311	0.718771679994	0.500262964281	0.516370708583	0.601589720881	0.545479207793	0.646474942287	0.70844371826	0.580730124025	0.7745455146	0.702063890646	0.557397218093	0.475314711817	0.665129054492	0.705562441473	0.502167012437	0.645539215136	0.497543582106	0.64728979564	0.694470772152	0.63761442694	0.478220711568	0.589101657235	0.740522436316	0.577493988583	0.608022400648	0.739607593634	0.559931610482	0.538133037511	0.725708919784	0.577021019522	0.631326754314	0.656865092359	0.627685567445	0.686223526945	0.682874508783	0.723948276486	0.557761859826	0.720177693355	0.647811431358	0.675892657672	0.581313549415	0.644793937903	0.413071371716	0.699280101407	0.745377641198	0.464457900844	0.693252366313	0.475327599544	0.512245121557	0.663095175323	0.487547421548	0.551956125824	0.660356048238	0.685130733869	0.677802950541	0.632647491991	0.51781030074	0.591213888209	0.592295613055	0.719854363601
S112	0.680522141524	0.693357924191	0.665638323138	0.588003036269	0.72580139988	0.624793365523	0.571454415516	0.632945176167	0.660778307875	0.624624295959	0.709639486029	0.586891842405	0.574558850272	0.706752691931	0.552731902182	0.531291663339	0.66894620205	0.637161376888	0.748992937198	0.689507774261	0.668281410128	0.672468632044	0.59976375781	0.539485651645	0.648915825118	0.698275618427	0.689641737044	0.634437547692	0.843418858391	0.791967751477	0.0	0.75735841082	0.695390469374	0.677593407285	0.520749963411	0.649499192017	0.696277452577	0.673857210315	0.818235026585	0.526883769605	0.664755422281	0.710977560042	0.665152569474	0.587439642521	0.526882338305	0.678541193112	0.68880993757	0.669292820989	0.630910639683	0.61408341039	0.707321127862	0.624093495324	0.568064124799	0.69685281955	0.653228469512	0.678128237757	0.786955742698	0.631247452431	0.560526140661	0.536383168265	0.569202212067	0.517158176818	0.577567721801	0.673951519075	0.727280134013	0.655718754139	0.696838536823	0.675998782316	0.551632999005	0.688029158352	0.597597694553	0.579546128658	0.595470254991	0.688368717314	0.631114648327	0.572377775587	0.738866780368	0.676682161474	0.53366787862	0.634212950952	0.677617467118	0.48680245118	0.644026134851	0.602477849804	0.587441181982	0.641917345375	0.667138420696	0.64054617191	0.484225229381	0.668837936733	0.605239561659	0.579937409912	0.564143720583	0.659207341086	0.637102847471	0.716736620806	0.727831339659	0.417132815569	0.701495999922	0.58782195457	0.677247613343	0.690383731973	0.610745013238	0.743191387921	0.63899439277	0.589637222267	0.573572838402	0.606401040111	0.591590453564	0.683323429741	0.693470676292	0.686513413869	0.548035256922
S100	0.706887780231	0.714874032236	0.707131116376	0.652945441089	0.70109460906	0.663332018206	0.743384787933	0.566201786803	0.770865926562	0.565794245544	0.749880707335	0.706317822447	0.633551222481	0.69949134527	0.719321104136	0.731781131324	0.720531935198	0.646323612566	0.710752189758	0.703798921959	0.716499678554	0.786555847161	0.639493120277	0.724127817612	0.532027156922	0.527465200709	0.761126803049	0.706813299224	0.717102962958	0.711207608756	0.75735841082	0.0	0.584754888555	0.60354391447	0.666328636335	0.610905773937	0.564820612738	0.660630863249	0.740769966679	0.643659624423	0.609074640341	0.684411075469	0.723076280804	0.628978026191	0.647870607764	0.750550548555	0.680424626651	0.727900948771	0.570731563473	0.642520779314	0.551914303573	0.612157406795	0.647945284983	0.480397962964	0.761409948508	0.769972963782	0.535694291442	0.626305791868	0.681713044948	0.635378045594	0.653837957911	0.747644875305	0.662385583964	0.719912784844	0.771629210638	0.624005108577	0.596808138595	0.639991289673	0.585894730808	0.687939982401	0.642182952578	0.640329790439	0.641289003696	0.681627737001	0.646234318636	0.72682668118	0.768094243621	0.76928849555	0.676567741275	0.652097250796	0.624000838771	0.69164008292	0.621564391641	0.588045600021	0.663287118669	0.653783978534	0.82976859642	0.606517816079	0.65301926954	0.679375626938	0.63908553316	0.669723651711	0.653075076729	0.565763439318	0.541820701569	0.648607460375	0.604542413119	0.697993235865	0.725335654761	0.613873743378	0.725928917609	0.693846981782	0.683084715126	0.772976857335	0.551336614955	0.680921076599	0.599966545435	0.651801539048	0.62972017055	0.711249663978	0.493838773399	0.592412793598	0.667078451755
S96	0.701144501235	0.656338529883	0.635487664973	0.619550565211	0.642727643065	0.673989614796	0.708921217124	0.58980351524	0.671495314216	0.626733136843	0.701279282076	0.678563134654	0.641144351172	0.694904519628	0.717352377267	0.719390905738	0.671817357087	0.584181887105	0.744789032277	0.614665902321	0.673856302944	0.739927013055	0.583367519386	0.724588038209	0.547305821108	0.609151287423	0.658015892085	0.655413098677	0.660356821199	0.671564484635	0.695390469374	0.584754888555	0.0	0.613878622188	0.67453996986	0.621720968527	0.579919911345	0.630425505454	0.655382033315	0.631519271485	0.630578212609	0.596605535312	0.625893113969	0.609236476661	0.597303197108	0.601375223695	0.593747682572	0.713699773945	0.652758554739	0.634707001248	0.472268882755	0.651134277678	0.658680253994	0.696526840042	0.684025859336	0.701168342323	0.522840028993	0.531486693821	0.637813719916	0.62403885207	0.611537170365	0.717998902795	0.673156167435	0.68092166176	0.600468896004	0.676710195336	0.574118679919	0.552062669501	0.551291536584	0.664463289588	0.663290376286	0.61040107234	0.66046223152	0.550278917631	0.551501502036	0.751990773646	0.709797376868	0.716641914199	0.650033889854	0.612582129107	0.581239112332	0.660646776549	0.598431458611	0.624705347675	0.65209764131	0.69045713044	0.749995459311	0.580656136294	0.60810446222	0.643786559113	0.697798085174	0.670877463738	0.669293582099	0.601875540594	0.571621377093	0.687087886209	0.595274087335	0.705640254628	0.684151206529	0.658254408855	0.65404794803	0.665134904329	0.693894231984	0.594558511914	0.625220576125	0.614871125238	0.641707141028	0.654734112968	0.665006995743	0.648728582747	0.620023810689	0.563647052676	0.671827031566
S65	0.577314422603	0.472419445745	0.524720791694	0.568912323701	0.573571854617	0.56302421127	0.661775409428	0.456281568696	0.568333276412	0.431852380873	0.479682156508	0.498220322389	0.469892198825	0.631733794811	0.612852524149	0.636100983363	0.528331706462	0.490064453592	0.583510323933	0.558809485375	0.535140760507	0.690879071843	0.515981265551	0.664457800579	0.433301491492	0.442876721591	0.514509568075	0.584860171895	0.654082120051	0.545237895858	0.677593407285	0.60354391447	0.613878622188	0.0	0.560026010126	0.500975636403	0.482579332297	0.488789885065	0.664599074744	0.533062041316	0.511020157535	0.542003760173	0.614699667504	0.450953928115	0.469970013331	0.5544111884	0.495946503118	0.658265280129	0.469724713803	0.481586764001	0.42893923172	0.456105925774	0.446879235724	0.544694600338	0.57446462379	0.544747279569	0.541186146746	0.384882113981	0.528021073366	0.532569883373	0.438756265193	0.676548432725	0.578498555629	0.542234790601	0.521924517057	0.536242742974	0.53428724659	0.472381457305	0.402664691193	0.503637228741	0.525387853322	0.596181329074	0.476631076008	0.544056392182	0.422557254864	0.63044546152	0.662862572078	0.652498775435	0.58613917497	0.439172905141	0.496684401037	0.603794867368	0.475434393224	0.459504301411	0.488069237063	0.457283144709	0.725465814628	0.51332920833	0.555790007633	0.482411305897	0.524073478534	0.522020840033	0.506313273395	0.295406564397	0.527096529522	0.556579492207	0.554015720947	0.608647250258	0.550754407874	0.505536919568	0.465525009597	0.520838462472	0.544448462545	0.579083031291	0.480542505785	0.583152162497	0.503523140051	0.54111962022	0.502741128631	0.550886840678	0.517166696085	0.49707460896	0.511712320095
S106	0.496496249193	0.527144101971	0.477865581187	0.435390176388	0.60364802994	0.399663256635	0.473543298361	0.523745222952	0.516014782466	0.555676195223	0.596488365234	0.481984231664	0.442841483398	0.586866066387	0.498344826522	0.623066935082	0.452769546051	0.419940984082	0.627574785313	0.530531934747	0.490616034048	0.580389084774	0.390135998837	0.606645897403	0.45625429507	0.598523062168	0.512349513496	0.450078945647	0.737074774112	0.667102363586	0.520749963411	0.666328636335	0.67453996986	0.560026010126	0.0	0.501773176288	0.608147451514	0.484823471647	0.773635185455	0.468729933116	0.552332866194	0.521135001393	0.544705261601	0.458674567483	0.521565056068	0.541790997786	0.533493259155	0.582531332754	0.448011127224	0.438441928286	0.562569850567	0.496329847881	0.501742929036	0.625492234331	0.471498958537	0.522733190885	0.68843713692	0.48630609856	0.394362527919	0.504144828362	0.37444828322	0.515066382991	0.480182341318	0.56313672281	0.587706825716	0.566293079042	0.589110102425	0.537164318193	0.45600521264	0.565041626786	0.4048193455	0.552001815456	0.431242069829	0.555928676027	0.447762196312	0.50165583399	0.658548663785	0.530972847856	0.511034722434	0.460073495483	0.501063573387	0.399298754583	0.494754679796	0.487978544613	0.505245002901	0.54603639936	0.594212731713	0.554952825771	0.43435989562	0.482865474782	0.523489675232	0.36431396858	0.47361716216	0.527807476219	0.514175535389	0.554361924527	0.658599242834	0.413706645553	0.523196620762	0.516375664518	0.498725059975	0.539085442472	0.460062711287	0.596698316449	0.482970383731	0.46377503783	0.494624198022	0.511818598259	0.515780449311	0.515913210931	0.521634399374	0.549393055442	0.415583904069
S39	0.450314124895	0.511605293701	0.49297239557	0.50018137062	0.556508542841	0.449535924671	0.590285941134	0.496703632323	0.561845111271	0.524945415717	0.56499826686	0.565660893076	0.405489373645	0.486122896064	0.612664318639	0.659472953937	0.485845253777	0.466406644335	0.569147974596	0.565254177461	0.43927675801	0.602105431507	0.426836144368	0.634879612311	0.331816979907	0.540067042518	0.476690942846	0.534641662098	0.687593167076	0.585868177616	0.649499192017	0.610905773937	0.621720968527	0.500975636403	0.501773176288	0.0	0.569212709426	0.508913670241	0.668158931482	0.540463578605	0.552159349544	0.578523049846	0.594691134057	0.494072564875	0.523551909165	0.537528847918	0.492752257885	0.594821803908	0.379063133529	0.52023492637	0.503197238934	0.56506652769	0.518875760462	0.58901401013	0.545520162189	0.513968819489	0.582957408609	0.480838698955	0.47231547396	0.500082640765	0.47268143172	0.610610443054	0.62193196393	0.52065605873	0.561037187532	0.573446978491	0.571518960645	0.467586621757	0.489484609536	0.521092099887	0.509913899712	0.550115300566	0.493605169567	0.519421829033	0.440948051126	0.649712057686	0.601691989778	0.565038740748	0.603244140345	0.481369257997	0.512886850099	0.606101340054	0.449793652768	0.499892010291	0.473784404095	0.520195097311	0.649503382021	0.420901140715	0.576730104797	0.443776885144	0.573171361709	0.549803287675	0.531380841228	0.487091240179	0.541793282445	0.504257021369	0.559089377285	0.585545968074	0.495181259506	0.558843821758	0.474475374782	0.540178935012	0.582498623466	0.590797511721	0.413464057924	0.549039346625	0.501462214437	0.567997049601	0.557867489133	0.520920004416	0.488580871052	0.543300401444	0.55144923631
S67	0.73171943028	0.667158318212	0.675249195453	0.653586472174	0.693249616581	0.659665570317	0.733286716029	0.548640206554	0.70509003332	0.438017179274	0.669993266226	0.603332000177	0.450287143992	0.637498317858	0.555167602915	0.628300120631	0.689899803266	0.577547408896	0.728221359511	0.678570833888	0.661766291298	0.778259563579	0.606601173802	0.695532728293	0.552853030148	0.538622808514	0.693415034596	0.65328433065	0.697385440259	0.692298901689	0.696277452577	0.564820612738	0.579919911345	0.482579332297	0.608147451514	0.569212709426	0.0	0.575581579435	0.710469813612	0.482553264697	0.56723917287	0.666296732436	0.735260198314	0.527736644606	0.548819669658	0.676126316825	0.658123068063	0.739801221995	0.590679953605	0.472882294451	0.490392955134	0.587083640184	0.517063079842	0.441678679971	0.709168744011	0.697237150639	0.456737847895	0.531809887193	0.620803140177	0.524689695275	0.574667445985	0.649613124232	0.611148326237	0.716006837923	0.697530084222	0.571909977804	0.348354166398	0.573176073515	0.494150865605	0.614375561751	0.597095116678	0.644443678192	0.571329235953	0.645295393337	0.507022119787	0.608095999242	0.798782548027	0.767894332782	0.577985420385	0.59797230164	0.625429963692	0.645398002154	0.639253584879	0.436051403577	0.594461770387	0.618840715264	0.824059210747	0.482289615901	0.56646176535	0.638711443975	0.523067006468	0.5129456385	0.575675663119	0.452158708352	0.505929295902	0.694699102012	0.540614368173	0.642686091463	0.7008813671	0.511287428562	0.653531025138	0.648002736385	0.587766092962	0.676730790687	0.559533280297	0.646704822226	0.52472835991	0.526054918547	0.580395471306	0.685093268138	0.595136994318	0.547832881912	0.623730625334
S57	0.506899532119	0.515354475868	0.515146705147	0.539850277131	0.413725764478	0.507208185692	0.661360636218	0.499142256065	0.521706806602	0.557530940847	0.557096458091	0.514007632861	0.517562710824	0.605152806072	0.610089733197	0.695132175086	0.523933674365	0.505702581067	0.523744645367	0.524956048376	0.445793482752	0.628159043152	0.458674439434	0.676958002418	0.408408804654	0.540836381986	0.486811860849	0.530220022851	0.700168143238	0.580992888837	0.673857210315	0.660630863249	0.630425505454	0.488789885065	0.484823471647	0.508913670241	0.575581579435	0.0	0.695189798845	0.569482764526	0.531321045878	0.509644687335	0.562384555469	0.467498655076	0.588839822232	0.52719664782	0.496517869774	0.583166359682	0.49235833447	0.499172310908	0.484027028108	0.539839264301	0.534094938312	0.632071833333	0.518339633781	0.494800861314	0.596981657575	0.470021759294	0.489199976231	0.597656243522	0.385500968349	0.663132453752	0.611862857036	0.577296481365	0.570680675894	0.58181958723	0.593114066505	0.496634054057	0.494227790399	0.521171494813	0.563755987701	0.629531128782	0.455278403311	0.55195583992	0.477524193966	0.649933931638	0.638099809663	0.584704460405	0.589711059148	0.458460986432	0.515691145255	0.57645947017	0.331908754567	0.546723160646	0.495272833864	0.519401483423	0.669405093787	0.524748544068	0.539804454778	0.438666986936	0.568004252515	0.495122691645	0.53332863661	0.513348363662	0.574738832327	0.440129865184	0.682087125861	0.583108243163	0.478978780966	0.600758929025	0.498527571505	0.561576652099	0.618085825214	0.586955242591	0.498895803602	0.547573596548	0.55383909835	0.574333412238	0.607672859184	0.504535275198	0.464933344056	0.567030970386	0.558306797521
S32	0.671194733245	0.623556891565	0.64038248688	0.754759553653	0.595166544653	0.698775044176	0.805434848256	0.724423703277	0.682216243901	0.684154507296	0.591996851431	0.766551322307	0.738155420594	0.737920749423	0.813643947718	0.802736501573	0.676624352788	0.711682156301	0.652460543212	0.650163602656	0.716327812649	0.752009771441	0.692601312652	0.810964110872	0.627468509632	0.697116112645	0.625366844643	0.762755691228	0.406729326523	0.50717511655	0.818235026585	0.740769966679	0.655382033315	0.664599074744	0.773635185455	0.668158931482	0.710469813612	0.695189798845	0.0	0.781710984239	0.716454062165	0.739603315332	0.71660782622	0.732103150899	0.72778135726	0.635069084755	0.628555694226	0.761989976896	0.691633244927	0.731859051258	0.634955844808	0.759153525467	0.733936071884	0.774881364345	0.680944365388	0.652244717516	0.643990912122	0.678079912767	0.750445201532	0.780871765559	0.698798128346	0.844357169349	0.8007934885	0.685070224478	0.56167255891	0.748762889653	0.716907592056	0.634429583103	0.732695857141	0.55126558534	0.753292328934	0.75011441023	0.741203327123	0.580424543189	0.711010201351	0.820977568511	0.671691045629	0.738315740862	0.785321514809	0.696884481798	0.646553839701	0.803083215378	0.671171270081	0.71766489084	0.744317917989	0.721861419081	0.759462567562	0.71929110078	0.79593174478	0.714692483669	0.749490733537	0.767018796289	0.758779807892	0.697233431631	0.705356576057	0.585735213463	0.753040387687	0.784442160463	0.602320405706	0.76708604314	0.611484210709	0.642546512575	0.763076979604	0.534815796716	0.701609068004	0.753991797147	0.729708722732	0.779771638899	0.711861483276	0.634877490852	0.651318440085	0.685181891951	0.786174186764
S46	0.581006396568	0.607825674113	0.576361307437	0.49745	0.672283509277	0.541137532461	0.593906322125	0.536646300419	0.619805212006	0.477111419144	0.644115138936	0.520294709759	0.387035677909	0.598917115774	0.483056800138	0.477884834423	0.567942460827	0.502557956113	0.661882011346	0.591099726508	0.624387505683	0.668980123103	0.532649913817	0.545027869957	0.520221947561	0.581772916532	0.637570215043	0.577812090554	0.748775126925	0.703192233358	0.526883769605	0.643659624423	0.631519271485	0.533062041316	0.468729933116	0.540463578605	0.482553264697	0.569482764526	0.781710984239	0.0	0.550288068217	0.631611417356	0.649365450821	0.47748626845	0.395294103183	0.611330737094	0.606664018102	0.628967069655	0.539089299478	0.437753388514	0.586460891526	0.560238094888	0.455600730485	0.561756323621	0.639973259229	0.653571372171	0.659266455596	0.498815766296	0.523008323424	0.415560684677	0.512718725682	0.509503207156	0.445906750159	0.637738263224	0.643016144908	0.575878681077	0.526426544452	0.56948108538	0.43980291099	0.578100851767	0.510653923974	0.524566327462	0.470252132846	0.582234321314	0.492322321764	0.528684604739	0.694083731823	0.645368686758	0.441768873923	0.549514592257	0.530082855376	0.460953120476	0.578669931867	0.419322013575	0.543673034122	0.597628334504	0.708363116073	0.494386820994	0.396520166793	0.597076602656	0.490975835626	0.406791538294	0.467574521416	0.489151657179	0.539478970401	0.628862855554	0.595532182705	0.474591173539	0.662260993799	0.375742418556	0.602801256694	0.608346216284	0.471045388547	0.662894311894	0.488475979974	0.553213777215	0.449087805188	0.455734714329	0.509226175025	0.619238127941	0.582149268914	0.554473209364	0.462648415682
S77	0.606930140815	0.554975970497	0.542390881957	0.527909140406	0.613749122879	0.464615786376	0.608990152672	0.483911572497	0.618231194178	0.409516830082	0.520674497675	0.52008907351	0.497859861321	0.593803574041	0.584356244363	0.650566905385	0.536766340956	0.45379004977	0.629470297098	0.591628672621	0.582921379126	0.673032580439	0.49263504653	0.618676600628	0.464673232779	0.557180543737	0.580483464781	0.53757627421	0.721745515648	0.634622936399	0.664755422281	0.609074640341	0.630578212609	0.511020157535	0.552332866194	0.552159349544	0.56723917287	0.531321045878	0.716454062165	0.550288068217	0.0	0.533419457459	0.62928384159	0.460610757818	0.482328941676	0.633866647647	0.55992667764	0.59096889302	0.566712904618	0.500463578083	0.521848558131	0.459211009411	0.483719580773	0.579247190241	0.595361275145	0.609875566643	0.619366677081	0.507680078462	0.473965444271	0.540870944549	0.519029168113	0.648889183105	0.461857979351	0.610775341546	0.610809248864	0.242051830635	0.595218126506	0.518299707247	0.486668577308	0.528456370246	0.490846017943	0.444858015826	0.529444766102	0.569458519959	0.469326649683	0.627420653364	0.696648066088	0.649689245762	0.568227476325	0.510477404546	0.492225264385	0.575207366216	0.520425336065	0.451226272789	0.562524848651	0.584789101728	0.718795296922	0.561318614982	0.508348695054	0.566611793897	0.462272483199	0.508613423967	0.536662470034	0.453852048383	0.400573977207	0.533215231732	0.637723516424	0.534310607009	0.583539625826	0.54588701903	0.590408429919	0.549920528799	0.575596882067	0.627101800105	0.514836102869	0.542313718441	0.456333036999	0.510660247014	0.505755345511	0.573157744224	0.483697464435	0.524340266212	0.528829432053
S36	0.588869789088	0.576765995691	0.522866495655	0.558842456234	0.639922751766	0.555315177496	0.609462149503	0.553296797715	0.634927780212	0.559350957912	0.59768869459	0.539029539627	0.567281724171	0.632231146363	0.649322268501	0.678148686515	0.521800456578	0.509012798654	0.565205567569	0.544221790502	0.536842961328	0.672578167207	0.460924469592	0.664058100971	0.480766269874	0.572466335276	0.521732564074	0.51268765689	0.750377861643	0.626236472135	0.710977560042	0.684411075469	0.596605535312	0.542003760173	0.521135001393	0.578523049846	0.666296732436	0.509644687335	0.739603315332	0.631611417356	0.533419457459	0.0	0.462213074357	0.554950205097	0.578709558892	0.597117052789	0.530571613834	0.594489354054	0.493665885972	0.551881295404	0.513376365676	0.387429065971	0.599976327046	0.659056299246	0.54060519753	0.568052971165	0.659573462888	0.520836811776	0.457730905929	0.619148983076	0.504881921833	0.688754884267	0.600903930141	0.594163774701	0.588740805757	0.582388730356	0.607030845691	0.514549520199	0.511276214009	0.603008705295	0.510412411667	0.637985141823	0.57690551875	0.601851223649	0.486877196994	0.682187919463	0.645309453367	0.630008538513	0.660956520089	0.292684594002	0.488653553363	0.575842148286	0.463637608588	0.538980621958	0.54563069018	0.591207110197	0.667918498264	0.605374449595	0.607162434055	0.493333473129	0.621345316345	0.557661664245	0.514669285728	0.550057271269	0.545115904812	0.569851296019	0.688261638198	0.608876880526	0.621365946159	0.595896422339	0.593431539237	0.630774910849	0.5784124143	0.639414015438	0.544792760209	0.483744364992	0.538716065334	0.591018417667	0.57235688785	0.482040633639	0.425709437164	0.485859974372	0.586881597605
S10	0.481912122275	0.463859942277	0.43304383853	0.534128003497	0.488430904817	0.568735901636	0.581204894569	0.582457956914	0.528801363588	0.655214229479	0.523594744921	0.584099654719	0.614116101284	0.690079837074	0.649803543005	0.739130269626	0.434144499887	0.554316660728	0.522830482273	0.463997083953	0.576730200785	0.575067444851	0.510947697037	0.666861608872	0.527487908031	0.652938079261	0.470543327491	0.547727280742	0.712906830688	0.570694144967	0.665152569474	0.723076280804	0.625893113969	0.614699667504	0.544705261601	0.594691134057	0.735260198314	0.562384555469	0.71660782622	0.649365450821	0.62928384159	0.462213074357	0.0	0.60904002847	0.574526530448	0.442734604382	0.448057803333	0.610037298892	0.584567801596	0.620598323388	0.592794665382	0.525290306996	0.641696654248	0.718928948312	0.468945113899	0.499102126272	0.72650328079	0.543918561831	0.517618944288	0.59029503884	0.521645963875	0.687422308322	0.639258741259	0.471734915555	0.547527655239	0.674704111931	0.72220819037	0.541618011948	0.576283801023	0.523053263503	0.5468910403	0.592363119298	0.582777744552	0.489100965859	0.571660938231	0.691706882595	0.581987142478	0.52824109587	0.677471092487	0.398336571989	0.580207707962	0.595965660126	0.467903615982	0.57614578013	0.619846782154	0.620947842663	0.608526538871	0.657257120162	0.602171829793	0.539834906699	0.678801533238	0.594019571773	0.524448797853	0.615954554966	0.572493088244	0.446383841597	0.762366892224	0.629065857811	0.528520904972	0.620073115861	0.478153519827	0.514548310361	0.641562844682	0.593930988106	0.565109628021	0.490627490003	0.58928566784	0.612823737124	0.628371241214	0.374757546995	0.495389745846	0.618946288574	0.574504782605
S55	0.522482553757	0.477062767783	0.469711592841	0.490671516074	0.570320880102	0.483303494161	0.588391148684	0.421179106458	0.438827030497	0.419928708789	0.601400555505	0.437877100628	0.414794186264	0.532363255207	0.520641551257	0.584494235486	0.480648802025	0.445283554094	0.612834181578	0.519357581754	0.485948031195	0.630838985923	0.367842196197	0.579191988924	0.402753843325	0.530815088016	0.488918684773	0.49470575796	0.715175374685	0.622970173499	0.587439642521	0.628978026191	0.609236476661	0.450953928115	0.458674567483	0.494072564875	0.527736644606	0.467498655076	0.732103150899	0.47748626845	0.460610757818	0.554950205097	0.60904002847	0.0	0.449783330827	0.515205430071	0.514589347763	0.590270046615	0.416787579803	0.399822269749	0.45527156915	0.448423444784	0.460026994997	0.56756261094	0.469436713233	0.509867534017	0.620870220002	0.415218718125	0.40916894693	0.461493215997	0.295670107063	0.58215255348	0.527259695482	0.537527036915	0.534122909469	0.521351588486	0.54644201869	0.489391352932	0.35988996573	0.59710293888	0.468573999256	0.561461250675	0.431650636098	0.535318287254	0.365396152717	0.56974429774	0.652432703455	0.587460680548	0.528309316486	0.481366420371	0.499520759972	0.519367808322	0.477293170933	0.413456972087	0.460509123344	0.451083044783	0.653705961875	0.436419017449	0.455562345273	0.482753619247	0.548572331033	0.403974135488	0.46377230408	0.310786890992	0.452658714163	0.546973244239	0.621939988272	0.501808313011	0.535580130229	0.500294863739	0.473953132246	0.484956010812	0.516980188146	0.566054164186	0.447076093753	0.510790864375	0.479176651854	0.377225021163	0.464428839692	0.529645941856	0.498123354553	0.469758310935	0.445933204945
S37	0.594779665012	0.58185593952	0.564216985825	0.529082149136	0.619796798644	0.516030948103	0.588160267868	0.506369715327	0.630034883156	0.405963169143	0.53250292668	0.458901479513	0.405375114689	0.596357815147	0.487398542575	0.496984766753	0.579232806632	0.508916498947	0.636868324768	0.625642949724	0.594213900274	0.661538588349	0.529822181429	0.523636535717	0.474987081208	0.538979269845	0.60457931112	0.591525766532	0.756500933475	0.685304441922	0.526882338305	0.647870607764	0.597303197108	0.469970013331	0.521565056068	0.523551909165	0.548819669658	0.588839822232	0.72778135726	0.395294103183	0.482328941676	0.578709558892	0.574526530448	0.449783330827	0.0	0.569399596257	0.571132104722	0.614847250948	0.497478121511	0.488060892863	0.562629112975	0.497616014529	0.3591436203	0.537200236081	0.634270859173	0.621499634248	0.661123587324	0.48342136203	0.481332059624	0.425542221163	0.504888319874	0.575472851718	0.546423303586	0.587276503719	0.627139029972	0.527542024473	0.514068839516	0.544770544339	0.425495311239	0.547759424052	0.509439781396	0.489387191423	0.474662947093	0.560686986279	0.471484763517	0.520252206235	0.676455986744	0.64184775869	0.486975134067	0.508286834121	0.551943250966	0.55076846562	0.504768622215	0.420697669628	0.53873793038	0.568150692699	0.688619680377	0.479754116804	0.419067046194	0.569224189577	0.483489699502	0.4922908721	0.432898312438	0.382451510578	0.451091837728	0.613958243308	0.609423992593	0.507676465521	0.637964153904	0.402055874377	0.570532603015	0.605097115056	0.481783076986	0.652170667405	0.459540412617	0.521375587061	0.441988874722	0.452397089121	0.373103756	0.581949554357	0.537852414399	0.536641556962	0.515726803125
