	S25	S1	S110	S22	S9	S50	S24	S26	S27	S62	S11	S85	S61	S63	S54	S101	S19	S99	S30	S47	S87	S38	S91	S56	S51	S98	S109	S14	S16	S43	S112	S100	S96	S65	S106	S39	S67	S57	S32	S46	S77	S36	S10	S55	S37	S12	S40	S35	S48	S94	S34	S64	S93	S72	S111	S2	S88	S108	S95	S89	S83	S60	S97	S20	S6	S69	S42	S13	S68	S18	S49	S7	S80	S15	S76	S74	S107	S17	S102	S92	S81	S105	S29	S70	S59	S104	S23	S75	S41	S53	S52	S113	S58	S73	S90	S33	S8	S103	S31	S82	S3	S4	S66	S5	S79	S21	S84	S78	S71	S28	S44	S45	S86
S43	0.387914688462	0.263837023396	0.23271285625	0.368390328238	0.210464327931	0.395537563117	0.478878184505	0.492938478454	0.243460381973	0.593845245961	0.61450274267	0.209480645967	0.592613868163	0.406066822235	0.411675397901	0.535720593962	0.446444256556	0.253371101309	0.197430630844	0.197221810872	0.243119394314	0.374732370644	0.294018589722	0.388457714306	0.183535563053	0.49893329869	0.287000593504	0.58140551194	0.815714747735	0.0	0.272780390115	0.840539719475	0.772838844253	0.609049539999	0.231869030496	0.678668636066	0.727943273607	0.159791294725	0.81819800153	0.659242897076	0.603669085246	0.357745209229	0.259193650799	0.502263011137	0.622134974966	0.352819307939	0.322401120957	0.427307919007	0.144361247155	0.514201234891	0.463672981065	0.416437691427	0.404198205959	0.803195826384	0.240107976319	0.363205650598	0.805128967121	0.507802727768	0.35284584814	0.48439128812	0.360343791534	0.369719263605	0.486115834547	0.444018939428	0.288291766045	0.607144625798	0.704994151875	0.667662680945	0.292514919144	0.52095784066	0.384316213953	0.618531718114	0.640262968638	0.565996929796	0.194027949806	0.711306968552	0.225766276306	0.429431756583	0.457087212865	0.309637747596	0.514592494917	0.296374502388	0.213941892158	0.700362073255	0.160554367209	0.385946812742	0.370013105175	0.606589846219	0.66262217293	0.108151651765	0.668307556338	0.616888881974	0.403504944493	0.603420522706	0.370350060572	0.101062362554	0.713980304022	0.248824290364	0.273876562519	0.600606664711	0.408578814978	0.623774952208	0.707912042218	0.434293159476	0.34675394742	0.227237636541	0.566549191683	0.712015698525	0.639496756079	0.451094084129	0.812533154521	0.325509203636	0.260644508412
S112	0.449901805504	0.276594104753	0.312255267227	0.400051981379	0.323336547025	0.431151058268	0.44748119513	0.459991799271	0.155020702432	0.557851107703	0.67360523084	0.231267666575	0.57054447878	0.467292839456	0.374083655096	0.508912741412	0.498992976411	0.328463263879	0.321240317223	0.254928106956	0.293261424989	0.413885712572	0.259808455505	0.406911896436	0.317735584314	0.494800883427	0.371283894856	0.551748581241	0.796548643979	0.272780390115	0.0	0.809958786109	0.763223590357	0.675435560186	0.103814415845	0.67527987642	0.69747782582	0.260801433011	0.800573804855	0.628200349031	0.594584259677	0.32347753439	0.304373205178	0.373598666263	0.666422723553	0.41005297235	0.39499866706	0.406858067705	0.250978179248	0.500821687583	0.36783416906	0.401404685104	0.460912559488	0.766900351716	0.110831166615	0.41760605381	0.784652948903	0.487907415766	0.405407236729	0.481504034517	0.352522146066	0.388087651635	0.466328754227	0.517816844791	0.273866827477	0.602831614427	0.70450270638	0.737908105524	0.377473739135	0.575274300497	0.406573278417	0.558483923414	0.611284395262	0.445270319823	0.288018089856	0.671098279782	0.321291788889	0.451564378098	0.463022901806	0.311618728992	0.506185114452	0.266096303662	0.322681628108	0.664339187348	0.238569050543	0.447652352287	0.432995625554	0.604554020946	0.592246687482	0.264340563034	0.669697069779	0.615307731347	0.423760191627	0.663203746662	0.179401957945	0.314344518714	0.716294163682	0.321387371832	0.345458783626	0.645524312893	0.41026810811	0.591480140934	0.674977235266	0.425830249457	0.423002741974	0.241933558166	0.54248333482	0.672944199611	0.712622317166	0.413160956196	0.776717245357	0.262434900006	0.28489428227
S100	0.68244618174	0.710839268182	0.910322813636	0.900731624902	0.862875431818	0.911453890909	0.701708405332	0.760002417291	0.799462854545	0.382963427273	0.622861160398	0.774759892656	0.643251165019	0.948629492676	0.858097219144	0.515716548357	0.538178259091	0.65396465149	0.868123577273	0.737627709091	0.744144877447	0.858587458777	0.680911231818	0.886644000459	0.938530895455	0.434382636364	0.76033775	0.501835887133	0.316796084908	0.840539719475	0.809958786109	0.0	0.320007156776	0.395242026229	0.855947471579	0.395287359091	0.376499251306	0.781523362869	0.324150647336	0.492943014304	0.5000816	0.840464805894	0.805740958511	0.592457527273	0.541568422289	0.709688472727	0.629315070017	0.893878262291	0.805205682069	0.434770864655	0.60386015632	0.733076224946	0.672409253514	0.214510554282	0.785876586422	0.674143007441	0.292788268058	0.411440748698	0.708590004545	0.612555455698	0.624379942895	0.811314536306	0.652801820061	0.584947269968	0.790980932704	0.49056918977	0.376745242662	0.3279896886	0.990181518182	0.55736938939	0.694284811565	0.687878035694	0.288305210913	0.614885696385	0.919826383179	0.586720208183	0.838530853419	0.851349433559	0.468608770928	0.7689967	0.676128241951	0.682895052146	0.864031448648	0.32702471443	0.7742865	0.769631801932	0.971658382029	0.468326468612	0.599447300864	0.826013595455	0.452289937099	0.421298083333	0.631068344408	0.410456570299	0.7473644	0.903365472155	0.382597686165	0.868753194661	0.667965877273	0.437693871764	0.478519215633	0.279096604417	0.578652433149	0.463143781818	0.706761413636	0.821310786091	0.543475871871	0.326539434894	0.565599520342	0.660583036364	0.169232488109	0.692467193032	0.799790609778
S96	0.661118791069	0.650663434917	0.854735666621	0.855616522254	0.800560746095	0.875154684135	0.655345882144	0.732457085039	0.735721936895	0.390132476136	0.558475536992	0.716332617347	0.579806912233	0.889720159163	0.829898213948	0.457706066621	0.480795328947	0.595646859135	0.808950971896	0.675724730809	0.682076470812	0.823070859482	0.623331993762	0.842884258783	0.87292963149	0.386198267967	0.699375071454	0.445796581462	0.0470519190541	0.772838844253	0.763223590357	0.320007156776	0.0	0.341109731696	0.795802971374	0.361625179375	0.364976248295	0.730074997726	0.0494011259589	0.472039253637	0.510925071568	0.777596568678	0.738534847105	0.53779412596	0.480477521928	0.648537159364	0.559857062301	0.836644029104	0.760444760361	0.388804710121	0.579581990867	0.675734636279	0.615204515877	0.180816724021	0.719999647651	0.613734044185	0.0354295868903	0.313335966348	0.644464898243	0.565164720826	0.585484413671	0.77659315285	0.606734988631	0.517598030923	0.728811355755	0.495211441564	0.327397212369	0.14657159618	0.928225476276	0.516021955434	0.664924164595	0.666338226485	0.268700958358	0.558958094588	0.861818314256	0.544159236016	0.778345738972	0.795991200546	0.499785993557	0.718696422583	0.610672291951	0.645376520315	0.80148568895	0.19856019971	0.719293762117	0.71476106221	0.907268564098	0.450822481749	0.587582092756	0.789505286027	0.454067533573	0.38199200844	0.57428010491	0.355048241365	0.695557470174	0.842158867667	0.358217412404	0.811876584811	0.607142319869	0.414180734785	0.419706598454	0.299276170925	0.528058594816	0.401294932141	0.646874164662	0.772280471395	0.505380844935	0.192305616189	0.503679058663	0.603328174627	0.175356591473	0.632829663386	0.758998951324
S65	0.424594691435	0.474524233466	0.779662449729	0.782975338167	0.752272229778	0.769640180171	0.545578598228	0.599987598909	0.636546892478	0.237310144001	0.256886171241	0.537476512796	0.356402373806	0.785629627103	0.708136093513	0.302801368554	0.332685267142	0.408699424285	0.63484557639	0.568434212024	0.510835088639	0.646924456571	0.469935154318	0.765499909966	0.767495264901	0.309555284284	0.484722295035	0.33100346684	0.377649427012	0.609049539999	0.675435560186	0.395242026229	0.341109731696	0.0	0.709683239481	0.195338434102	0.248226061846	0.631583456116	0.386546990024	0.352871618323	0.401226063568	0.676011034509	0.671488898636	0.437059487596	0.215094495468	0.431609753791	0.378420190996	0.729690368349	0.570846521152	0.27634626252	0.401090900744	0.560180753652	0.341631494398	0.361285161765	0.609282178943	0.396513422767	0.369845065999	0.390427417008	0.411394757745	0.333256792524	0.415171012081	0.596538548221	0.486277471578	0.312574038199	0.599269722738	0.3774737608	0.181203460664	0.260872114598	0.857894998654	0.323633715325	0.477229833696	0.581414462929	0.294889531164	0.419870281946	0.747762634107	0.382648130969	0.733261073215	0.610583105957	0.355219108804	0.542582882387	0.38193113688	0.527641001419	0.743755156889	0.237698375567	0.55192478815	0.470814978326	0.814016002217	0.295310893824	0.495999318126	0.64510432841	0.329995114986	0.308344189514	0.366052113615	0.0263643987216	0.631709114703	0.678980140973	0.171900687999	0.716279085948	0.438118726938	0.208657302556	0.351727489768	0.34227322303	0.377077830832	0.407371874453	0.400697218566	0.669857206887	0.314871303825	0.247035120509	0.296660995907	0.58618412534	0.368170831129	0.49049295188	0.57316834879
S106	0.458242654002	0.304511673431	0.276062945591	0.356051411985	0.296037858898	0.371814857039	0.459103602284	0.457782682831	0.151687738046	0.60392180745	0.694257366404	0.254742705246	0.585602021283	0.403508496791	0.379774242231	0.557336027489	0.522049188691	0.346438266064	0.29713239071	0.238313194428	0.309154133124	0.400937272015	0.278740310589	0.382256079734	0.262360462577	0.537463611832	0.38292694802	0.548839888331	0.832038239465	0.231869030496	0.103814415845	0.855947471579	0.795802971374	0.709683239481	0.0	0.719567714934	0.75614518172	0.241607980366	0.84004944564	0.663329954924	0.62264026644	0.306935545584	0.257141513923	0.412533442055	0.710403031406	0.424111206958	0.412937107969	0.380157046444	0.252859144288	0.55105752753	0.410053428606	0.409046907011	0.496444658846	0.821580420643	0.129260493047	0.438688177689	0.825626460021	0.516435811751	0.411238548839	0.512933254438	0.376950928539	0.388654558339	0.488402678875	0.540491902062	0.276812102868	0.629653029055	0.755471715732	0.7521678913	0.332382289285	0.590667217422	0.443034889275	0.574295830101	0.648598196251	0.484856603157	0.240146035677	0.710058811102	0.303220314528	0.438544393663	0.504290885559	0.318597864731	0.509477126509	0.304561260746	0.294269829995	0.714949943599	0.2528593751	0.462318672843	0.370103926338	0.653246598387	0.616825930498	0.234020699971	0.706660744415	0.645517805382	0.466877261496	0.702634190612	0.216322714563	0.264791594661	0.759645289443	0.267021770805	0.363669326834	0.686515695311	0.439764147402	0.625304019117	0.709547697958	0.439894227358	0.444059354024	0.207506105033	0.563829129943	0.725743066872	0.74223655379	0.417160602841	0.82154426827	0.291269226732	0.299175748354
S39	0.537691204095	0.542739681818	0.779108645455	0.773747643819	0.745299727273	0.772101422727	0.560171972872	0.593073559759	0.656424040909	0.290242604545	0.383728709091	0.558188140487	0.453049662764	0.800443502046	0.722569905109	0.347442742459	0.370700136364	0.485695153916	0.671652081818	0.594830959091	0.544562908274	0.697281580694	0.520486345455	0.768858823741	0.797143109091	0.354787704545	0.581832672727	0.343584127157	0.389867258709	0.678668636066	0.67527987642	0.395287359091	0.361625179375	0.195338434102	0.719567714934	0.0	0.100976528339	0.639856782223	0.399818160234	0.336184577731	0.38688765	0.699026179932	0.687628305431	0.445255522727	0.299225382658	0.509727495455	0.455242685245	0.745239666803	0.648540909045	0.306402616126	0.40290845773	0.596510302103	0.452808721881	0.3368889651	0.629935216066	0.438487013103	0.371233383765	0.431374781884	0.499354854545	0.445310603753	0.470062271308	0.647127252939	0.485656055815	0.396127199367	0.623153687528	0.367906703282	0.230543422184	0.317069932974	0.868344968182	0.387679813022	0.518241593428	0.561642184799	0.309755577105	0.415833500174	0.781641483671	0.370029283211	0.72706739458	0.639768906672	0.400709010663	0.567678840909	0.439883155699	0.540641698939	0.743419099851	0.279541162619	0.59939715	0.562195191372	0.833293494929	0.228342062999	0.480315910034	0.695632972727	0.31031304063	0.375171408392	0.411307772661	0.204385642096	0.62693055	0.735366782653	0.2030091615	0.726442524077	0.489658154545	0.301247921871	0.409987617748	0.3707277006	0.358862163996	0.453225213636	0.509918036364	0.67074015371	0.313684458839	0.287688526727	0.388212891066	0.61394345	0.370050704128	0.522081701822	0.618344371336
S67	0.599351360824	0.600090983278	0.818493364108	0.812394908696	0.782979751937	0.814164156958	0.601106809666	0.634194424739	0.691603114881	0.319192694305	0.449346464761	0.60096055655	0.485062360164	0.830080554798	0.742823782239	0.351078475854	0.420860464794	0.540625970765	0.720191800488	0.636631775958	0.593045147614	0.757557085039	0.574387980413	0.780438150638	0.83215877169	0.384393596141	0.639194014589	0.373531883019	0.37160939518	0.727943273607	0.69747782582	0.376499251306	0.364976248295	0.248226061846	0.75614518172	0.100976528339	0.0	0.676509545248	0.378535325984	0.34676687505	0.427659434282	0.735325718726	0.721575899981	0.475608240401	0.355335585828	0.566507883242	0.508618394725	0.783134547522	0.704233558321	0.344893979777	0.472835468417	0.628233443648	0.502136051531	0.305469912386	0.667410372086	0.50089826145	0.349296463611	0.456913306048	0.546640290347	0.47539553777	0.524858688221	0.684619254363	0.524613638017	0.449389968167	0.672487954377	0.408364415643	0.248111277854	0.336528071851	0.901038276971	0.451852301046	0.571352052447	0.595702613263	0.339422258072	0.471415943611	0.820082258169	0.376913010459	0.759266625739	0.690827949068	0.431231539605	0.621412240645	0.510208894952	0.577521803979	0.781731932697	0.271332112222	0.65167289345	0.616585758476	0.870410185387	0.24607796414	0.509814259747	0.742522607425	0.346845484071	0.413520677931	0.454143602328	0.250353678351	0.65807670622	0.79064412915	0.220299694974	0.763903565257	0.54377784285	0.323459563386	0.436548967713	0.396383419403	0.364771450659	0.471359457433	0.558193694994	0.706759775682	0.385349287796	0.273124902228	0.422067785357	0.632340226564	0.375208279704	0.566831102025	0.674830063255
S57	0.476060875932	0.318555384431	0.216865272033	0.367435662762	0.143291696883	0.42671256399	0.473722229815	0.504402824011	0.270326035584	0.557628356949	0.689333557575	0.234444017151	0.674768240109	0.435078804002	0.43126921659	0.516154169563	0.454693508504	0.274932988933	0.206990594514	0.193720931033	0.322702943323	0.469458644839	0.346481954467	0.37746724583	0.206998729369	0.444060780448	0.384202819472	0.540665414768	0.764790418372	0.159791294725	0.260801433011	0.781523362869	0.730074997726	0.631583456116	0.241607980366	0.639856782223	0.676509545248	0.0	0.771374510587	0.638917236669	0.576042894458	0.371641615243	0.190620699132	0.460995399688	0.66833499404	0.439329792073	0.351915270578	0.446919236016	0.244370673609	0.464464556015	0.477237182643	0.416971923185	0.473785936699	0.74706147206	0.259810332031	0.392486418649	0.757374706413	0.454067762619	0.444933947468	0.561986648259	0.410380646187	0.461025549068	0.522250004548	0.476111546157	0.368602999377	0.577544092769	0.670904106412	0.702450013643	0.273082669368	0.569387085039	0.4217690283	0.619273854308	0.58245524942	0.567301195998	0.19717349044	0.735354524784	0.158448112779	0.505101059573	0.427224946721	0.339846492598	0.591613055935	0.252217520214	0.138056984993	0.636704945808	0.239192169711	0.478373589085	0.387921117252	0.570429660796	0.670152564374	0.156971647484	0.640384062984	0.602016244631	0.405702982577	0.626752397038	0.35931804909	0.195688353797	0.674724019866	0.296034592997	0.317787769474	0.625040234545	0.370856484766	0.578219090839	0.733536757617	0.413133668467	0.44867338971	0.237259496284	0.528226336127	0.646659404275	0.722411700773	0.3952104892	0.752932047109	0.355029958115	0.333134886424
S32	0.707164701588	0.696705451301	0.896855688884	0.889872189256	0.842424268756	0.914655334602	0.697980842739	0.775162251999	0.779925462543	0.43680012279	0.602343668583	0.763118121463	0.626793397069	0.92858383772	0.872777299345	0.498065493873	0.527016915116	0.642779840956	0.84727482326	0.722361650054	0.728236380817	0.86439682057	0.670268007722	0.884815867736	0.919279944944	0.416510845461	0.74045687503	0.48545527879	0.0160634006391	0.81819800153	0.800573804855	0.324150647336	0.0494011259589	0.386546990024	0.84004944564	0.399818160234	0.378535325984	0.771374510587	0.0	0.518099013318	0.556548873198	0.819857127711	0.781811574987	0.581069564522	0.52729911966	0.690925867066	0.605996352784	0.876881979668	0.804120981852	0.429127603775	0.622638064956	0.720144377282	0.662033804635	0.183940204871	0.764874573782	0.655171524433	0.0329351878122	0.357817198098	0.691100243446	0.612592300835	0.632742770435	0.820476290653	0.649906639626	0.563750467953	0.770154135649	0.540778391485	0.357883487123	0.191216054291	0.974708717711	0.560749293424	0.707388162153	0.696253337281	0.313721518992	0.601260434717	0.909031924113	0.581438961924	0.812059635995	0.834069729619	0.547886534215	0.760064889621	0.656066337251	0.684433417979	0.844384287084	0.23433729859	0.761146080281	0.755861843427	0.947996633434	0.498414037551	0.62140668111	0.831855116775	0.499535287662	0.42947654159	0.615622140956	0.400545288993	0.740219640092	0.883245721303	0.369651450197	0.85522227055	0.648745095411	0.460744679058	0.461614151586	0.336990524189	0.564786626071	0.441377390982	0.693409849537	0.809796080666	0.545449534939	0.226340558785	0.547561849849	0.639495876202	0.196738537794	0.673815483977	0.80320900973
S46	0.517275449704	0.511740555463	0.730925594746	0.728333475445	0.717102837198	0.721751163011	0.490819727017	0.556608086055	0.585139015972	0.262315508048	0.495023203108	0.570995419704	0.409281603208	0.749718890937	0.620461154775	0.330365671079	0.336911602752	0.474676439932	0.692639568224	0.534620592786	0.54644941649	0.673732583545	0.465617106339	0.700287490008	0.761815235446	0.412390706964	0.563017128357	0.314770138913	0.504448774149	0.659242897076	0.628200349031	0.492943014304	0.472039253637	0.352871618323	0.663329954924	0.336184577731	0.34676687505	0.638917236669	0.518099013318	0.0	0.312920432235	0.630817237242	0.664582218145	0.387950974937	0.458112363254	0.484166722477	0.458498960184	0.686620431124	0.62832891228	0.361231083873	0.408928317582	0.553373423322	0.459600686685	0.426815426437	0.591409586546	0.488501852414	0.487673888038	0.402697794642	0.511262634946	0.372071755728	0.396216122371	0.586298619578	0.437409015439	0.415461957247	0.556987516048	0.295542865091	0.407317865295	0.428372757749	0.817532760759	0.279906036007	0.483442301895	0.513162797138	0.302292497109	0.454689036332	0.719276586935	0.472195860393	0.71248189392	0.652730348751	0.350716812586	0.571456310801	0.435837244417	0.500963107855	0.719912900562	0.384473136642	0.585816247415	0.581648525252	0.783907854409	0.260103128762	0.433169501344	0.662021107756	0.274768338415	0.246324705834	0.423293332465	0.341674372979	0.583436566264	0.710433875846	0.41584792074	0.656990806916	0.490747437865	0.217406032711	0.406902865354	0.341984054234	0.479868012543	0.410358653753	0.503063044954	0.621078648584	0.396070606602	0.392132070293	0.502286308729	0.624108771101	0.471746788978	0.482852365374	0.574743913546
S77	0.422147265601	0.472042204545	0.65795825	0.603170553023	0.649647668182	0.633927090909	0.323535789056	0.459128314914	0.536550927273	0.301239	0.461238100079	0.517382316584	0.435568951819	0.619732833116	0.588508016357	0.403812753932	0.239497131818	0.436715369391	0.625232622727	0.480900863636	0.490878862888	0.605028003272	0.429730795455	0.680722658404	0.702619868182	0.415747827273	0.518171340909	0.258142970812	0.543417870819	0.603669085246	0.594584259677	0.5000816	0.510925071568	0.401226063568	0.62264026644	0.38688765	0.427659434282	0.576042894458	0.556548873198	0.312920432235	0.0	0.540581313992	0.620611765897	0.349479181818	0.436310683724	0.424521609091	0.410333608502	0.575132982895	0.566425160332	0.38103523527	0.37819152602	0.492056745777	0.418150344739	0.447399720678	0.554630040024	0.432446245326	0.526516388352	0.410509310916	0.447896140909	0.370972018697	0.342972265972	0.547314247703	0.247290341376	0.34116641481	0.520089777658	0.0312840920191	0.459230284975	0.47992248015	0.762550927273	0.329204651889	0.423967435697	0.290607235748	0.300570764468	0.457413978707	0.671186399144	0.482072263337	0.666566682978	0.576584067996	0.340595211353	0.502612763636	0.383065558339	0.451785958735	0.651672232438	0.440920758247	0.536718127273	0.521249015423	0.726693981698	0.234095868504	0.209331459033	0.593670040909	0.186938183568	0.360801653263	0.361580281194	0.395617022554	0.533059945455	0.657613941827	0.449488397856	0.593339921016	0.44581465	0.313549603098	0.425330486455	0.313788847294	0.48607950383	0.441555009091	0.445352286364	0.519867096315	0.390604687133	0.45074641393	0.47314528476	0.631535390909	0.465115425498	0.456292005664	0.501412715723
S36	0.432825118289	0.3349133079	0.333803890975	0.241008908272	0.424838112946	0.299025226623	0.284441088465	0.278952572424	0.274810666916	0.59237745675	0.643207356688	0.299238410842	0.597027454584	0.281604249715	0.276790265296	0.553624360103	0.436319403863	0.367398848038	0.366826728935	0.283766423894	0.340242298126	0.269690587081	0.367114572893	0.368667829845	0.434797302655	0.516838846873	0.362158566292	0.484546419472	0.813115539063	0.357745209229	0.32347753439	0.840464805894	0.777596568678	0.676011034509	0.306935545584	0.699026179932	0.735325718726	0.371641615243	0.819857127711	0.630817237242	0.540581313992	0.0	0.227339382718	0.4810234096	0.64844063013	0.375858938891	0.409178580668	0.231921065734	0.308367766994	0.533080901078	0.474282857143	0.344363683979	0.447835667455	0.799891997798	0.322710948986	0.453955909918	0.805288333337	0.511345887683	0.414076345984	0.539293766899	0.394518255111	0.271018169182	0.423605007653	0.511786044927	0.327291060479	0.54989041056	0.734928258572	0.748863753174	0.470911440967	0.581500738498	0.412581439898	0.473171010544	0.639263035778	0.588215994229	0.384245341219	0.693031238399	0.459941100227	0.296650437601	0.477302070064	0.202779325465	0.513990408412	0.32018754048	0.435186764333	0.693609208371	0.311706914662	0.463344190173	0.355089922657	0.576297738854	0.547759795268	0.343502440036	0.612598033769	0.631830868537	0.393643607471	0.666009049136	0.375563265411	0.379020500654	0.738539671166	0.221722000475	0.393105511217	0.649297575068	0.45095426327	0.632860023251	0.688614534947	0.464554621288	0.434581357374	0.260528416742	0.485780987261	0.698344299121	0.70326075469	0.341602105646	0.802873594177	0.377787569814	0.282042340478
S10	0.51494540481	0.359391403146	0.30775365698	0.2888963329	0.269847211177	0.359120283913	0.389274323178	0.429263594039	0.335211895504	0.604328528324	0.743725525751	0.344630614754	0.709379309417	0.349987006184	0.39678377832	0.546832650763	0.484001326014	0.318781238616	0.32197288354	0.235814906731	0.380522655736	0.395557737254	0.390134120732	0.294934203411	0.337717742043	0.489923534484	0.393443272048	0.531925483902	0.778175967199	0.259193650799	0.304373205178	0.805740958511	0.738534847105	0.671488898636	0.257141513923	0.687628305431	0.721575899981	0.190620699132	0.781811574987	0.664582218145	0.620611765897	0.227339382718	0.0	0.512481572818	0.702315465279	0.485595666476	0.373412009129	0.368774874875	0.327906584921	0.521452890195	0.534643035708	0.375955528233	0.509475699319	0.771587828288	0.322138901163	0.453956789651	0.768712626841	0.474644677691	0.487532151316	0.589789348887	0.456580379444	0.390178645476	0.561520142856	0.516009251591	0.415865032025	0.618942908482	0.719695033889	0.732579410978	0.38049967156	0.601079290195	0.482070780681	0.617782307173	0.61976117624	0.626567041955	0.310688060528	0.799770324085	0.249869731827	0.437667670346	0.458299274746	0.299364190238	0.64086453099	0.307418452058	0.264298869264	0.673002003622	0.321870408089	0.54246081898	0.310536444031	0.617252808477	0.68748326182	0.245621694403	0.679292181571	0.637195309418	0.470089664674	0.660789342394	0.372801901515	0.311466996058	0.726946994536	0.213647271133	0.360492572611	0.666794219414	0.41022082435	0.604671592002	0.79614262364	0.43413463917	0.496751090031	0.283280196076	0.473908748651	0.676317685305	0.762649446923	0.282442746076	0.766951361799	0.401123546533	0.398744913479
S55	0.427639530337	0.332124722727	0.569416513636	0.591174830017	0.553512186364	0.607931654545	0.425478474394	0.492167886947	0.333045045455	0.303137954545	0.501154495943	0.420513435991	0.387124682163	0.63151248452	0.533801119111	0.327671780851	0.297064640909	0.368326411964	0.548740040909	0.377721572727	0.420468447169	0.565307628792	0.23516545	0.603873564923	0.602613268182	0.373916309091	0.437378586364	0.312783601543	0.573566465594	0.502263011137	0.373598666263	0.592457527273	0.53779412596	0.437059487596	0.412533442055	0.445255522727	0.475608240401	0.460995399688	0.581069564522	0.387950974937	0.349479181818	0.4810234096	0.512481572818	0.0	0.468584494751	0.387309809091	0.357476010573	0.565022369951	0.480778263729	0.332189948812	0.211012861142	0.420660032861	0.360412049442	0.549446450719	0.322017546354	0.367307176305	0.565088674477	0.367535384747	0.401389422727	0.279149521118	0.228914600747	0.499331809857	0.375087228403	0.325464060257	0.397875762	0.354040742058	0.476453155197	0.497042142174	0.659416036364	0.355689306964	0.384475337022	0.471474270416	0.387154057669	0.208145023579	0.558197862209	0.506752887997	0.560859795574	0.537438114104	0.339509644367	0.441656890909	0.325978260947	0.363787115244	0.550373070212	0.450436442464	0.438273309091	0.467069153168	0.647135641066	0.345140522463	0.434086472905	0.508667795455	0.412935463274	0.388244301049	0.319840926827	0.424343456336	0.259089754545	0.559604868537	0.479880974375	0.501996700531	0.366816313636	0.397358194239	0.346973945465	0.375422244608	0.500142680721	0.371673972727	0.415262013636	0.467413116085	0.389798626061	0.461162936837	0.518670800449	0.5579966	0.563971787116	0.266813649979	0.443914555912
S37	0.401341592765	0.477722228477	0.780922704295	0.776931536396	0.765463383763	0.776577417505	0.569405168334	0.615690946897	0.642899210148	0.374546339937	0.164070220047	0.532998045795	0.281515465359	0.781746682456	0.705618151747	0.437412381302	0.417924394161	0.451966483728	0.651499417379	0.604083848635	0.52775472966	0.667533727767	0.488797085869	0.7515468093	0.770367852501	0.434912041662	0.479300903041	0.460012124953	0.520599835532	0.622134974966	0.666422723553	0.541568422289	0.480477521928	0.215094495468	0.710403031406	0.299225382658	0.355335585828	0.66833499404	0.52729911966	0.458112363254	0.436310683724	0.64844063013	0.702315465279	0.468584494751	0.0	0.457871107115	0.41363873012	0.734274671747	0.589385489304	0.424436786671	0.377935274609	0.52927288219	0.32907682351	0.492580847943	0.612260124585	0.442131785649	0.512001298113	0.552118542529	0.39072097742	0.331885471097	0.443060760127	0.60485103255	0.477957793901	0.313865406372	0.605614688211	0.423559877921	0.230657557068	0.408048403727	0.852136279424	0.429866907031	0.508525588965	0.572720030054	0.455344543529	0.413007050227	0.746217971504	0.351295025208	0.78898479523	0.626449764798	0.469244226652	0.556023765434	0.31535672754	0.576548489336	0.768044223168	0.379347803921	0.56976738144	0.465590823753	0.825219241771	0.348892926994	0.480923938891	0.664130722829	0.389135378979	0.445830345678	0.40353935272	0.206472543292	0.622520898533	0.702297454361	0.22601938525	0.71374569803	0.486041239244	0.358708325202	0.524419521142	0.510331247155	0.339536947986	0.56489196044	0.407905983635	0.669081278396	0.39751834449	0.384681737981	0.207788147639	0.734360351692	0.512839442245	0.508561781205	0.592400267006
S12	0.243289461382	0.235587186364	0.47308015	0.493925184044	0.502871513636	0.513069318182	0.314519504649	0.345240871142	0.323491572727	0.434358163636	0.379092025747	0.288579353626	0.419634227812	0.518977667235	0.417309520471	0.373438768099	0.298192413636	0.251464104496	0.350803222727	0.346605818182	0.244485861197	0.384174551712	0.226703168182	0.558023762358	0.497960222727	0.356487081818	0.195964431818	0.379916389879	0.68314622775	0.352819307939	0.41005297235	0.709688472727	0.648537159364	0.431609753791	0.424111206958	0.509727495455	0.566507883242	0.439329792073	0.690925867066	0.484166722477	0.424521609091	0.375858938891	0.485595666476	0.387309809091	0.457871107115	0.0	0.215922385032	0.459490991734	0.299974205443	0.372191692229	0.325834148602	0.325855726619	0.25049657374	0.673120982458	0.334326117049	0.239033437592	0.67720647135	0.390197793797	0.210822686364	0.31740065048	0.230517848188	0.329016897026	0.296002292982	0.313125621607	0.291967455073	0.428229548065	0.541748090647	0.56389886115	0.583632309091	0.373038489245	0.22299950099	0.425501066872	0.497789604027	0.465201116944	0.475411738601	0.52872369397	0.532690229205	0.360139225609	0.343061320535	0.274537709091	0.332890332728	0.312191347514	0.511214054192	0.548734986132	0.289488118182	0.228458077893	0.547223657867	0.412440045062	0.474167776437	0.364483113636	0.473197552878	0.475529733217	0.185335450754	0.424822825722	0.360216609091	0.380225025022	0.536785545546	0.423631568599	0.224784913636	0.4258627522	0.288029928135	0.473335598388	0.524056224149	0.294500472727	0.164194031818	0.357698859678	0.395689892956	0.563031304144	0.450890649839	0.531823854545	0.681691497539	0.238644734862	0.273516177852
